id,text,category
968747,chocolate privilegio privilegio almendra 30 gr 24 unidades,
1130091,chocolate nevares barra 24 unidades,
1040806,chocolate nestle sahne nuss 250 gr caja 30 unidades,
967015,chocolate costa bombon carezza 190 gr caja 14 unidades,
968559,chocolate nestle trencito 14gr unidad,
1032867,chocolate nestle barra 24 gramos 30 unidades,
967022,chocolate costa bombones carezza 1 k unidad,
966970,chocolate costa vizzio snack bolsita 24 gr 20 unidades,
966143,chocolate ambrosoli orly blanco con yoghurt 120 gr 15 unidades,
967064,chocolate costa costanuss 110 gr unidad,
1101589,chocolate nestle bombones surtidos 400 gramos unidad,
1337236,chocolate nestle prestigio 35 gr unidad ,
1021413,chocolate nestle trencito 80 gr unidad,
1021439,chocolate ariba cacao en polvo 5 unidades,
1021453,chocolate centramerica cobertura blanca 8 unidades 1 k,
1021454,chocolate centramerica cobertura dark 8 unidades 1 k,
1021455,chocolate centramerica cobertura leche 8 unidades 1 k,
1021327,chocolate master martini chocolate blanco 8 unidades,
1021326,chocolate master martini puro 72% 8 unidades,
1032727,chocolate nestle trencito 24 gr caja 30 unidades,
967069,chocolate costa mani rolls nuts 195 gr unidad,
1021225,chocolate m&m m&m 20 x 16gr,
966151,chocolate ambrosoli golden nuss 25 gr 20 unidades,
966976,chocolate costa nuss nougat 13 gr 24 unidades,
1022883,chocolate nestle capri 30grs  24 unidades,
1293637,chocolate costa rolls crocante 150 g 3 unidades,
1022692,chocolate puratos coverliq semiamarga alfajor 1kg,
1038590,chocolate puratos cobertura semiamarga 1kg 1kg,
968544,chocolate nestle sahne nuss 35 gr 240 unidades,
967025,chocolate costa lenguitas gato 90 gr unidad,
1163595,chocolate ambrosoli golden nuss 140 gr caja 20 unidades unidad,
967028,chocolate costa vizzio estuche 210 gr unidad,
1029620,chocolate nestle shane nuss 75g 14 unidades,
1384955,chocolate caravella cobertura dark 1 k 12 unidades,
1038589,chocolate puratos covertura blanca en gotas 1kg,
967067,chocolate costa costanuss nougat 13 gr unidad,
1270063,chocolate ferrero rocher bombon 100 gr unidad,
1021780,chocolate costa vizzio 80 gramos 60 unidades,
1377861,chocolate master martini cobertura color sabor orange en discos 500 gr 12 unidades,
1384954,chocolate caravella chocolate cobertura blanco 1 k 12 unidades,
1022277,galleta costa nik bocado 71 gr 12 unidades,
1022276,galleta costa nik bocado 71 gr 12 unidades,
1027040,galleta costa donuts chocolate tradicional 100g unidad,
1353098,galleta costa deli cookies cocada 210 gr unidad,
1353099,galleta costa deli cookies clasica 240 gr unidad,
967029,galleta costa agua light 210 gr unidad,
967032,galleta costa choco chips 125 gr unidad,
967044,galleta costa frac clasica 135 gr unidad,
967051,galleta costa mantequilla 140 gr unidad,
967062,galleta costa tuareg 120 gr unidad,
967063,galleta costa vino 160 gr unidad,
968301,galleta mckay oblea alteza c/crema bocado 140 gr unidad,
968310,galleta mckay triton vainilla 126 gr 10 unidades,
1022654,galleta mckay kuky clasica 120 g 30 unidades,
1027041,galleta mckay triton chocolate 126g unidad,
966960,galleta costa mini palmeritas 40 gr 10 unidades,
967035,galleta costa coco 125 gr unidad,
967043,galleta costa frac chocolate roja 135 gr unidad,
967045,galleta costa frac vainilla 135 gr unidad,
967050,galleta costa limon 140 gr unidad,
967055,galleta costa obsesion 85 gr unidad,
968605,galleta nestle professional criollitas familiar 100 gr 24 unidades,
967049,galleta costa gretel yoghurt frutilla 85 gr unidad,
1181426,galleta mc kay vino 155 grs unidad,
967030,galleta costa champana 140 gr unidad,
967031,galleta costa champanitas 85 gr unidad,
967039,galleta costa donuts blanco 105 gr unidad,
967052,galleta costa nik bocado 71 gr unidad,
967061,galleta costa soda light 180 gr unidad,
968519,galleta nestle mini morocha 50 gr 24 unidades,
967033,galleta costa chocolate 140 gr unidad,
1027039,galleta mckay alteza oblea crema bocado 140g 24 unidades,
1022288,galleta costa limon 140 gr 12 unidades,
1022286,galleta costa limon 140 gr 12 unidades,
966984,galleta costa soda cubo light 54 gr 27 unidades,
968520,galleta nestle mini niza 40 gr 24 unidades,
967007,galleta costa din don individual 47 gr 36 unidades,
968308,galleta mckay vino 155 gr 28 unidades,
968325,galleta mckay triton vainilla 126 gr 30 unidades,
967048,galleta costa gretel chocolate de leche 85 gr unidad,
966947,galleta costa din don chocolate 125 gr unidad,
966949,galleta costa frac clasica 130 gr unidad,
967038,galleta costa donuts 105 gr unidad,
967041,galleta costa frac bicolor capuccino 135 gr unidad,
966950,galleta costa frac vainilla 130 gr unidad,
967457,galleta gys gretel chocolate blanco 80 gr unidad,
967458,galleta gys obsesion 80 gr unidad,
1040337,galleta quaker rollo avena pasas 187 grs unidad,
968306,galleta mckay mantequilla 140 gr 24 unidades,
968307,galleta mckay maravilla 147 gr 24 unidades,
968309,galleta mckay triton chocolate 126 gr 10 unidades,
968317,galleta mckay limon 160 gr 24 unidades,
1028445,galleta costa mantequilla pack 2 unidades de 140 grs c/u pack,
1040374,galleta costa doblon 16 gramos unidad,
1119677,galleta costa soda light 180 gramos por 24 unidades,
1152700,galleta costa donuts leche  100 gr 24 unidades,
1353017,galleta costa frac vainilla 130 gr 36 unidades,
966961,galleta costa mini vino 40 gr 10 unidades,
967001,galleta costa mini palmeritas 40 gr 30 unidades,
967467,galleta gys donuts chocolate blanco unidad,
967047,galleta costa gran surtido 335 gr unidad,
968297,galleta mckay grill 35 gr unidad,
1145237,galleta nutrabien digestive sin azucar sabor chocolate 39 gr unidad,
968305,galleta mckay triton clasica chocolate 126 gr unidad,
968323,galleta mckay coco 120 gr 30 unidades,
968329,galleta mckay oblea alteza chirimoya 160 gr 33 unidades,
968331,galleta mckay oblea alteza helado 160 gr 33 unidades,
966951,galleta costa gretel chocolate blanco 85 gr unidad,
1119678,galleta costa agua light 210 gramos por 25 unidades,
968342,galleta mckay kuky clasica 120 gr unidad,
1145239,galleta nutrabien digestive sin azucar sabor linaza y chia 39 gr unidad,
1145240,galleta nutrabien digestive sin azucar 39 gr unidad,
966995,galleta costa mini cocaditas 40 gr 30 unidades,
966997,galleta costa mini dulcitas 40 gr 30 unidades,
1021871,galleta quaker avena granola 50 grs 60 unidades,
1021873,galleta quaker avena pasas 50 gramos 60 unidades,
1040335,galleta quaker rollo avena manzana canela 187 grs unidad,
1022652,galleta costa gran cereal clasica 135 g unidad,
1181444,galleta be cookie avena almendra coco 180 grs 18 unidades,
966375,galleta be cookies avena chip chocolate 180 gr 18 unidades,
968324,galleta mckay triton naranja 126 gr 30 unidades,
966983,galleta costa soda cubo 54 gr 27 unidades,
967466,galleta gys donuts unidad,
968304,galleta mckay oblea alteza frutilla 140 gr unidad,
1353025,galleta mckay criollitas 100 gr unidad,
1353094,galleta costa donuts leche 100 gr unidad,
1040378,galleta costa mini palmerita 40 gramos unidad,
1234296,galleta nutrabien de avena manzana 50 gramos unidad,
1271816,galleta nestle super 8  29 grs 48 unidades,
968298,galleta mckay maravilla 147 gr  unidad,
968302,galleta mckay oblea alteza c/crema helado 140 gr unidad,
1163514,galleta costa gretel chocolate blanco 85 gr 24 unidades,
1163515,galleta costa gretel chocolate de leche 85 gr 24 unidades,
1353023,galleta costa donuts blanca 100 gr unidad,
969667,galleta vivo agua 140 gr unidad,
966955,galleta costa mini choco chips 40 gr 10 unidades,
967471,galleta gys obsesion menta 80 gr unidad,
968521,galleta nestle kuky frambuesa 120 gr 30 unidades,
967060,galleta costa soda 180 gr unidad,
967042,galleta costa frac bicolor frut&choco 135 gr unidad,
966376,galleta be cookies avena chocolate frutos 180 gr 18 unidades,
966377,galleta be cookies avena chocolate naranja 180 gr 18 unidades,
966378,galleta be cookies avena pasas nuez 180 gr 18 unidades,
968335,galleta mckay mini kuky 40 gr 42 unidades,
968316,galleta mckay agua 140 gr 24 unidades,
968319,galleta mckay niza 160 gr 24 unidades,
967057,galleta costa obsesion menta 85 gr unidad,
968303,galleta mckay oblea alteza chirimoya 140 gr unidad,
967056,galleta costa obsesion bicolor mani 85 gr unidad,
968312,galleta mckay champana 100 gr 20 unidades,
966985,galleta costa gran cereal muesli 38 gr 28 unidades,
968321,galleta mckay oblea alteza frutilla 140 gr 24 unidades,
968322,galleta mckay soda standard 123 gr 24 unidades,
968339,galleta mckay agua sin sal 180 gr unidad,
967059,galleta costa soda 123 gr unidad,
1028629,"galleta nestle galleta mini surtidas 40 grs, coco, niza, vino, kuki y mantequilla caja 42 unidades",
966956,galleta costa mini cocaditas 40 gr 10 unidades,
966994,galleta costa mini choco chips 40 gr 30 unidades,
1246943,galleta lotus biscoff caramelizada 50 unidades paquete,
968318,galleta mckay maravilla 160 gr 24 unidades,
1181441,galleta mc kay mini vino 40 grs 42 unidades,
1181445,galleta costa mini dulcitas 40 grs unidad,
968607,galleta nestle professional mini kuky impulsiva 40 gr 42 unidades,
1032729,"galleta nestle surtida niza, mantequilla, limon, maraviila  140 gr caja 24 unidades",
1040334,galleta quaker rollo avena granola 187 grs unidad,
968334,galleta mckay mini coco 40 gr 42 unidades,
968336,galleta mckay mini limon 40 gr 42 unidades,
1040347,galleta quaker avena pasas 50 gramos unidad,
967046,galleta costa gran cereal muesli 135 gr unidad,
1028443,galleta costa chocolate pack 2 unidades pack,
968300,galleta mckay niza 150 gr unidad,
968327,galleta mckay vino 165 gr 31 unidades,
1028441,galleta toddy clasicas 210 grs unidad,
967257,galleta dos en uno mini selz queso provolone 40 gr 40 unidades,
966957,galleta costa mini dulcitas 40 gr 10 unidades,
967037,galleta costa din don 125 gr unidad,
1022289,galleta costa nik frutilla 71 gr 12 unidades,
1353020,galleta costa tuareg 120 gr 35 unidades,
1353101,galleta costa vino 160 gr 32 unidades,
1353102,galleta costa coco 125 gr 28 unidades,
1353103,galleta costa choco chips 125 gr 28 unidades,
1022373,galleta nutrabien de avena sabor chips de chocolate 50 gramos 48 unidades,
967003,galleta costa mini vino 40 gr 30 unidades,
1181439,galleta costa chocochips mini 35gr unidad,
966959,galleta costa mini mantequilla 40 gr 10 unidades,
966999,galleta costa mini mantequilla 40 gr 30 unidades,
968320,galleta mckay oblea alteza chirimoya 140 gr 24 unidades,
968337,galleta mckay mini museo 40 gr 42 unidades,
966952,galleta costa oblea tuyo banada en chocolate 30 unidades,
967034,galleta costa choconuss 125 gr unidad,
1128092,galleta costa soda 180 gr 24 unidades,
968343,galleta mckay soda familiar 180 gr unidad,
1274960,galleta nutrabien avena chocolate 50 gramos  unidad,
1293643,galleta costa gran cereal cacao 135 g 8 unidades,
1021910,galleta mckay mini museo 40 gr malla de 50 unidades,
968328,galleta mckay oblea alteza bocado 160 gr 33 unidades,
967053,galleta costa nik frutilla 71 gr unidad,
1022881,galleta nestle super ocho 29 grs 24 unidades,
967250,galleta dos en uno limon 135 gr 24 unidades,
967255,galleta dos en uno mini conquista 40 gr 40 unidades,
969668,galleta vivo soda 123 gr unidad,
968344,galleta mckay negrita galleta banada en chocolate  displey 20 x 30 grs,
966954,galleta costa mini bimbo 40 gr 10 unidades,
967249,galleta dos en uno chockiss 135 gr 24 unidades,
1128093,galleta costa agua 25 unidades x 210 gr,
1022290,galleta costa din don chocolate 125 gr 12 unidades,
1040817,galleta mckay triton vainilla 126 gr caja 1x40 unidades ,
1022287,galleta costa limon 140 gr 12  unidades,
968332,galleta mckay oblea alteza pie de limon 160 gr 33 unidades,
1022928,galleta ecovida galleta emparedado integral sin azucar con pasta fruta sabor damasco unidad,
1022978,galleta ecovida galleta emparedado integral sin azucar con pasta fruta manzana unidad,
967256,galleta dos en uno mini selz jamon serrano 40 gr 40 unidades,
967054,galleta costa nik limon 71 gr unidad,
966993,galleta costa mini bimbo 40 gr 30 unidades,
1234297,galleta nutrabien de avena pasas 50 gramos unidad,
1128094,galleta vivo soda 123 gr 24 unidades,
1353010,galleta mckay mini morocha 50 gr 10 unidades,
967468,galleta gys frac 130 gr unidad,
966379,galleta be cookies avena sabores surtidos 30 gr 20 unidades,
967000,galleta costa mini obleids 30 gr 30 unidades,
1031600,galleta be cookies galleta avena be cookies 0% azucar almendra coco 144 gr  unidad,
1128095,galleta vivo agua 140 gr 24 unidades,
1023019,galleta arrocitas arrocitas con miel caja x 12 paquetes de 101 gr c/u,
968296,galleta mckay agua liviana y crujiente 140 gr unidad,
1034854,galleta costa doblon 16 grs 30 unidades,
1111874,galleta toddy toddy 60x75 grs pack,
1163507,galleta costa champana 140 gr 12 unidades,
1353095,galleta costa frac clasica 130 gr 36 unidades,
968606,galleta nestle professional nestle mini coco impulsiva 42 gr 42 unidades,
968338,galleta mckay mini kuky 40 gr 7 unidades,
1353097,galleta mckay mini kuky 40 gr 10 unidades,
968516,galleta nestle negrita 30 gr 100 unidades,
1021561,galleta trendy soda 55 gr 32 unidades,
1040336,galleta quaker avena granola 50 grs unidad,
1040349,galleta quaker avena manzana canela 50 grs unidad,
1152699,galleta costa donuts blanca   100 gr 24 unidades,
966794,galleta club social integral 26 gr 9 unidades,
967058,galleta costa palmera 140 gr unidad,
966977,galleta costa soda 123 gr 24 unidades,
966996,galleta costa mini disney 40 gr 30 unidades,
967040,galleta costa donuts obiter 105 gr unidad,
967254,galleta dos en uno selz cracker 57 gr 36 unidades,
1353093,galleta costa gretel yoghurt frutilla 85 gr 24 unidades,
1353092,galleta costa obsesion 85 gr 24 unidades,
1353091,galleta costa mantequilla 140 gr 24 unidades,
1353104,galleta costa mini choco chips 35 gr 30 unidades,
1353107,galleta costa gran cereal muesli 135 gr 24 unidades,
1353108,galleta costa gran cereal clasica 135 gr 24 unidades,
1358289,galleta costa doblon 16 gr 60 unidades,
1021483,galleta nestle negrita banada en chocolate 30gr bolsa 10 unidades  unidad,
968314,galleta mckay soda familiar 180 gr 20 unidades,
1354724,galleta santiago mini limon 40 gr caja de 45 unidades,
1354732,galleta santiago mini chocolate 40 gr caja de 45 unidades,
1354733,galleta santiago mini coco 40 gr caja de 45 unidades,
1021874,galleta quaker avena manzana canela 50 grs 60 unidades,
968518,galleta nestle agua sin sal 180 gr 20 unidades,
1332171,galleta nutrabien chocochip 75 gr unidad,
1111865,galleta quaker avena granola 60x50 grs  pack,
1172747,galleta granvita hojuelas chocolate 0% azucar 112gr 24 unidades,
1111992,galleta rica food sandwich chocolate caja 30 unidades ,
1111866,galleta quaker avena manzana canela 60x50grs pack,
1111868,galleta quaker mini quaker almenda 24x35 grs ,
1111870,galleta quaker mini arandanos rojos 24x35 grs ,
968330,galleta mckay oblea alteza frutilla 160 gr 33 unidades,
1380187,galleta dos en uno coco 35 gr unidad,
1111994,galleta rica food mini varios sabores caja 40 unidades 40gr,
1271829,galleta pepsico toddy extra 75 grs 42 unidades,
1111872,galleta quaker rollo avena manzana canela 18x187 grs  pack ,
1337250,galleta mckay vino 155 gr caja de 24 unidades,
1031599,galleta be cookies gall avena chocolate frutos rojos 162 gr unidad,
1212690,galleta granvita hojuelas vainilla 0% azucar 112gr 24 unidades,
1022284,galleta mckay soda light 180 gr 12 unidades,
1022285,galleta mckay soda light 180 gr 12 unidades,
967253,galleta dos en uno selz cracker 122 gr 36 unidades,
966998,galleta costa mini galletids 40 gr 30 unidades,
1021562,galleta trendy oblea furor bocado 40 gr 28 unidades,
1353008,galleta mckay mini coco 40 gr 10 unidades,
1111867,galleta quaker avena pasas 60x50 grs  pack ,
1022989,galleta arrocitas arrocitas sal  sesamo caja x 12 paquetes de 101 gr c/u,
1111999,galleta la bombonera playas de chocolate  caja 12 pack ,
966958,galleta costa mini galletids 40 gr 10 unidades,
1111998,galleta la bombonera tierras de frambuesa caja de 12 pack ,
967002,galleta costa mini redondits 20 gr 30 unidades,
1032726,galleta nestle negrita 30 gr caja 40 unidades,
967008,galleta costa oblea inglesa helado 40 gr 40 unidades,
1271791,galleta nestle super 8 20 mani 42 grs 24 unidades,
967469,galleta gys gretel chocolate de leche 80 gr unidad,
1226060,galleta costa champana 140 gr pack 6 unidades,
1378830,galleta dos en uno selz clasica 35gr 40 unidades,
1111995,galleta rica food vainilla 400gr caja 8 unidades ,
1028487,galleta bombonera   cordillera chocolatadas  caja 128 grs unidad,
1022845,galleta ecovida galleta integral sesamo sin azucar unidad,
1022850,galleta ecovida galleta integra quinoa sin azucar unidad,
1022853,galleta ecovida galleta integral sin azucar unidad,
1022983,galleta ecovida galleta sin gluten coco unidad,
1021310,galleta santiago coco 375 unidad,
1021312,galleta santiago chocochips 375 unidad,
1021309,galleta santiago limon 375 unidad,
1021311,galleta santiago vainilla 375 unidad,
1212688,galleta granvita hojuelas almendra y canela 0% azucar 112gr 24 unidades,
1111583,galleta nevares galleta 180grs unidad,
1111873,galleta quaker rollo avena pasas 18x187 grs  pack ,
1028442,galleta costa champana pack 2 unidad,
967470,galleta gys mini 35 gramos unidad,
1130090,galleta salada mckay grill 42 unidades,
