id,text,category,conf,envase,marca,modelo,tp,medida bolsa (bolsa),medida lt (litro),medida tableta (tableta),medida un (unidad1),medida un2 (unidad2),light,medida gr (gramo),sabor,alvacio,marinado,tamaño
969061,huevo sepa pack extra blanco 180 unidades,,0.4,,,,,,,,,,,,,,,
966299,huevo ariztia color jumbo calibri 61 a 68 bandeja 30 unidades,,0.6,,,,,,,,,,,,,,,
1114979,fruta congelada frutos del maipo pulpa de frutilla 1x10 caja de 10 kilos,Frutas Y Verduras Congeladas,1.0,caja,frutos del maipo,frutilla,,,,,,,,10000.0,,,,
1114977,fruta congelada frutos del maipo pulpa de frambuesa 1x10 caja de 10 kilos,Frutas Y Verduras Congeladas,1.0,caja,frutos del maipo,frambuesa,,,,,,,,10000.0,,,,
1111633,fruta congelada frutos del maipo pulpa de chirimoya caja de 10 kilos,Frutas Y Verduras Congeladas,1.0,caja,frutos del maipo,chirimoya,,,,,,,,10000.0,,,,
1220845,fruta congelada guallarauco pulpa melon tuna conglada 1 kg pack 5 bolsas,,0.6,,,,,,,,,,,,,,,
1076335,fruta congelada minuto verde pulpa mango molido 1 kilo 10 unidades,Frutas Y Verduras Congeladas,1.0,,minuto verde,mango,,,,,10.0,,,1000.0,,,,
1076336,fruta congelada minuto verde pulpa melon tuna 1 kilo 10 unidades,,0.6,,,,,,,,,,,,,,,
1179258,fruta congelada guallarauco pulpa de mango congelada bolsa 1 kg pack 5 bolsas,,0.4,,,,,,,,,,,,,,,
966202,jugo light/diet andina nectar durazno  15 l unidad,Jugos,1.0,,andina,nectar,,,15.0,,,,light,,durazno,,,
969707,jugo light/diet watt's durazno  15 ls botella 6 unidades,Jugos,1.0,botella,watt´s,,,,15.0,,6.0,,light,,durazno,,,
966200,jugo light/diet andina nectar damasco  15 l unidad,Jugos,1.0,,andina,nectar,,,15.0,,,,light,,damasco,,,
969706,jugo light/diet watt's durazno  15 l 6 unidades,Jugos,1.0,,watt´s,,,,15.0,,6.0,,light,,durazno,,,
969894,jugo light/diet yuz naranja  botella 15 l 6 unidades,Jugos,1.0,botella,yuz,,,,15.0,,6.0,,light,,naranja,,,
969893,jugo light/diet yuz durazno  botella 15 l 6 unidades,Jugos,1.0,botella,yuz,,,,15.0,,6.0,,light,,durazno,,,
969368,jugo light/diet sprim naranja light 9 gr 20 unidades,,0.6,,,,,,,,,,,,,,,
969997,jugo light/diet zuko light durazno 20 gr 20 unidades,Jugos,1.0,,zuko,,,,,,20.0,,light,20.0,durazno,,,
969996,jugo light/diet zuko light damasco 20 gr 20 unidades,Jugos,1.0,,zuko,,,,,,20.0,,light,20.0,damasco,,,
969701,jugo light/diet watt's naranja  15 l unidad,Jugos,1.0,,watt´s,,,,15.0,,,,light,,naranja,,,
969998,jugo light/diet zuko light pina 20 gr 20 unidades,Jugos,1.0,,zuko,,,,,,20.0,,light,20.0,piña,,,
970020,jugo light/diet zuko light frambuesa 20 gr 20 unidades,,0.8,,,,,,,,,,,,,,,
970021,jugo light/diet zuko light frutilla 20 gr 20 unidades,,0.6,,,,,,,,,,,,,,,
970022,jugo light/diet zuko light naranja 20 gr 20 unidades,Jugos,1.0,,zuko,,,,,,20.0,,light,20.0,naranja,,,
969704,jugo light/diet watt's damasco  200 cc 3 unidades,,0.4,,,,,,,,,,,,,,,
966205,jugo light/diet andina pina  200 cc unidad,Jugos,1.0,,andina,,,,0.2,,,,light,,piña,,,
969705,jugo light/diet watt's naranja  200 cc 3 unidades,,0.4,,,,,,,,,,,,,,,
966203,jugo light/diet andina nectar naranja 15 l unidad,Jugos,1.0,,andina,nectar,,,15.0,,,,light,,naranja,,,
969891,jugo light/diet yuz naranja  tetra 200 cc unidad,Jugos,1.0,,yuz,,,,0.2,,,,light,,naranja,,,
966011,jugo light/diet ades soya  manzana 200 cc 6 unidades,Jugos,1.0,,ades,soya,,,0.2,,6.0,,light,,manzana; soya manzana,,,
966009,jugo light/diet ades soya  naranja 1 l unidad,Jugos,1.0,,ades,soya,,,1.0,,,,light,,naranja,,,
969702,jugo light/diet watt's pina  15 l unidad,Jugos,1.0,,watt´s,,,,15.0,,,,light,,piña,,,
969890,jugo light/diet yuz durazno  tetra 200 cc unidad,Jugos,1.0,,yuz,,,,0.2,,,,light,,durazno,,,
969892,jugo light/diet yuz pina  tetra 200 cc unidad,Jugos,1.0,,yuz,,,,0.2,,,,light,,piña,,,
966971,jugo light/diet costa refreskids naranja 180 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
969670,jugo light/diet vivo naranja 9 gr 10 unidades,,0.6,,,,,,,,,,,,,,,
969671,jugo light/diet vivo pina 9 gr 10 unidades,,0.6,,,,,,,,,,,,,,,
966012,jugo light/diet ades soya  naranja 200 cc 6 unidades,Jugos,1.0,,ades,soya,,,0.2,,6.0,,light,,naranja,,,
969895,jugo light/diet yuz pina  botella 15 l 6 unidades,Jugos,1.0,botella,yuz,,,,15.0,,6.0,,light,,piña,,,
970019,jugo light/diet zuko diet mango 20 gr 20 unidades,,0.8,,,,,,,,,,,,,,,
969699,jugo light/diet watt's damasco  1 l unidad,,0.8,,,,,,,,,,,,,,,
966198,jugo light/diet andina durazno  1 litro unidad,Jugos,1.0,,andina,,,,,,,,light,,durazno,,,
966014,jugo light/diet ades soya ligth manzana 1 l 12 unidades,Jugos,1.0,,ades,soya,,,1.0,,12.0,,light,,manzana,,,
1339706,jugo light/diet andina nectar boca ancha naranja 300 cc unidad,Jugos,1.0,,andina,nectar,,,0.3,,,,light,,naranja,,,
969899,jugo light/diet yuz naranja  botella 15 l unidad,Jugos,1.0,botella,yuz,,,,15.0,,,,light,,naranja,,,
969703,jugo light/diet watt's pina  con tapa 1 l unidad,Jugos,1.0,,watt´s,,,,1.0,,,,light,,piña,,,
966010,jugo light/diet ades soya  lima limon 200 cc 6 unidades,Jugos,1.0,,ades,soya,,,0.2,,6.0,,light,,,,,
966972,jugo light/diet costa refreskids pina  180 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
966201,jugo light/diet andina nectar damasco boca ancha 300 cc unidad,Jugos,1.0,,andina,nectar,,,0.3,,,,light,,damasco,,,
966199,jugo light/diet andina nectar boca ancha naranja  300 cc unidad,Jugos,1.0,,andina,nectar,,,0.3,,,,light,,naranja,,,
969900,jugo light/diet yuz naranja  tetra 15 l unidad,Jugos,1.0,,yuz,,,,15.0,,,,light,,naranja,,,
969897,jugo light/diet yuz durazno  botella 15 l unidad,Jugos,1.0,botella,yuz,,,,15.0,,,,light,,durazno,,,
969902,jugo light/diet yuz pina  tetra 15 l unidad,Jugos,1.0,,yuz,,,,15.0,,,,light,,piña,,,
969708,jugo light/diet watt's nectar damasco  15 l unidad,Jugos,1.0,,watt´s,nectar,,,15.0,,,,light,,damasco,,,
969901,jugo light/diet yuz pina  botella 15 l unidad,Jugos,1.0,botella,yuz,,,,15.0,,,,light,,piña,,,
1332312,jugo light/diet watt`s fresco naranja 1 l unidad,Jugos,1.0,,,fresco,,,1.0,,,,light,,naranja,,,
969361,jugo light/diet sprim durazno light 9 gr 20 unidades,,0.6,,,,,,,,,,,,,,,
969372,jugo light/diet sprim pina light 9 gr 20 unidades,,0.6,,,,,,,,,,,,,,,
966204,jugo light/diet andina nectar naranja boca ancha 300 cc unidad,Jugos,1.0,,andina,nectar,,,0.3,,,,light,,naranja,,,
1031749,jugo nectar watt's damasco 15 lts unidad,Jugos,1.0,,watt´s,nectar,,,15.0,,,,,,damasco,,,
1031753,jugo nectar watt's pina 15 lts unidad,Jugos,1.0,,watt´s,nectar,,,15.0,,,,,,piña,,,
1027065,jugo nectar andina naranja light 15 l botella 6 unidades,Jugos,1.0,botella,andina,nectar,,,15.0,,6.0,,light,,naranja,,,
1027069,jugo nectar watt's pina 15 l botella 6 unidades,Jugos,1.0,botella,watt´s,nectar,,,15.0,,6.0,,,,piña,,,
1031750,jugo nectar watt's durazno 15 lts unidad,Jugos,1.0,,watt´s,nectar,,,15.0,,,,,,durazno,,,
969740,jugo nectar watt's naranja platano 15 ls botella 6 unidades,,0.6,,,,,,,,,,,,,,,
966275,jugo nectar andina naranja  15 l 6 unidades,Jugos,1.0,,andina,nectar,,,15.0,,6.0,,,,naranja,,,
966272,jugo nectar andina durazno 15 l unidad,Jugos,1.0,,andina,nectar,,,15.0,,,,,,durazno,,,
969676,jugo nectar vivo manzana plus con fibra y vitamina c 190ml 6 unidades,,0.4,,,,,,,,,,,,,,,
969678,jugo nectar vivo pina plus con betaglucano 190ml 6 unidades,,0.6,,,,,,,,,,,,,,,
1027061,jugo nectar watt's manzana 15 l botella 6 unidades,Jugos,1.0,botella,watt´s,nectar,,,15.0,,6.0,,,,manzana,,,
1027062,jugo nectar watt's naranja 15 l botella 6 unidades,Jugos,1.0,botella,watt´s,nectar,,,15.0,,6.0,,,,naranja,,,
969992,"jugo nectar yuz pina 1,5 l 6 unidades",Jugos,1.0,,yuz,nectar,,,1.5,,6.0,,,,piña,,,
969730,jugo nectar watt's durazno  15 litro botella 6 unidades,Jugos,1.0,botella,watt´s,nectar,,,,,6.0,,,,durazno,,,
969735,jugo nectar watt's manzana  15 litro botella 6 unidades,Jugos,1.0,botella,watt´s,nectar,,,,,6.0,,,,manzana,,,
969738,jugo nectar watt's naranja 15 ls botella 6 unidades,Jugos,1.0,botella,watt´s,nectar,,,15.0,,6.0,,,,naranja,,,
969731,jugo nectar watt's durazno botella 15 l 6 unidades,Jugos,1.0,botella,watt´s,nectar,,,15.0,,6.0,,,,durazno,,,
969747,jugo nectar watt's pina  15 l 6 unidades,Jugos,1.0,,watt´s,nectar,,,15.0,,6.0,,,,piña,,,
966276,jugo nectar andina naranja 15 l unidad,Jugos,1.0,,andina,nectar,,,15.0,,,,,,naranja,,,
969750,jugo nectar watt's pina 15 l 6 unidades,Jugos,1.0,,watt´s,nectar,,,15.0,,6.0,,,,piña,,,
966809,jugo nectar colun naranja 1 l,Jugos,1.0,,colun,nectar,,,1.0,,,,,,naranja,,,
966817,jugo nectar colun nectar litro sabor pina unidad,Jugos,1.0,,colun,nectar,,,,,,,,,piña,,,
966816,jugo nectar colun nectar litro sabor durazno unidad,Jugos,1.0,,colun,nectar,,,,,,,,,durazno,,,
1333115,jugo nectar andina nutridefensas naranja 200 cc 6 unidades,,0.6,,,,,,,,,,,,,,,
966807,jugo nectar colun pina 1 l,Jugos,1.0,,colun,nectar,,,1.0,,,,,,piña,,,
966814,jugo nectar colun durazno 200 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
966815,jugo nectar colun naranja 200 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
966273,jugo nectar andina durazno 200 cc unidad,Jugos,1.0,,andina,nectar,,,0.2,,,,,,durazno,,,
966813,jugo nectar colun damasco 200 cc 24 unidades,,0.8,,,,,,,,,,,,,,,
966818,jugo nectar colun pina 200 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
969713,jugo nectar watt's boca ancha damasco  300 cc,Jugos,1.0,,watt´s,nectar,,,0.3,,,,,,damasco,,,
969714,jugo nectar watt's boca ancha durazno 300 cc,Jugos,1.0,,watt´s,nectar,,,0.3,,,,,,durazno,,,
966274,jugo nectar andina durazno boca ancha 300 cc unidad,Jugos,1.0,,andina,nectar,,,0.3,,,,,,durazno,,,
1031752,jugo nectar watt's naranja 15 lts unidad,Jugos,1.0,,watt´s,nectar,,,15.0,,,,,,naranja,,,
1027066,jugo nectar andina naranja light boca ancha 300cc 15 unidades,Jugos,1.0,,andina,nectar,,,0.3,,15.0,,light,,naranja,,,
966279,jugo nectar andina pina boca ancha 300 cc unidad,Jugos,1.0,,andina,nectar,,,0.3,,,,,,piña,,,
1022356,jugo nectar soprole durazno 200 cc 30  unidades,,0.4,,,,,,,,,,,,,,,
1022358,jugo nectar soprole naranja 200 cc 30  unidades,,0.4,,,,,,,,,,,,,,,
1022361,jugo nectar soprole damasco 200 cc 30  unidades x  200  ml,,0.4,,,,,,,,,,,,,,,
1022365,jugo nectar soprole manzana 200 cc 30  unidades,,0.4,,,,,,,,,,,,,,,
969728,jugo nectar watt's damasco c/tapa 1 l unidad,Jugos,1.0,,watt´s,nectar,,,1.0,,,,,,damasco,,,
969746,jugo nectar watt's naranja  tetrapack 200 cc unidad,Jugos,1.0,,watt´s,nectar,,,0.2,,,,,,naranja,,,
969751,jugo nectar watt's pina con tapa 1 l unidad,Jugos,1.0,,watt´s,nectar,,,1.0,,,,,,piña,,,
1027059,jugo nectar watt's durazno 200cc 6 unidades,Jugos,1.0,,watt´s,nectar,,,0.2,,6.0,,,,durazno,,,
969716,jugo nectar watt's damasco 15 l pack 6 unidades,Jugos,1.0,,watt´s,nectar,,,15.0,,6.0,,,,damasco,,,
969741,jugo nectar watt's naranja tetra 200 cc 3 unidades,,0.4,,,,,,,,,,,,,,,
1040234,"jugo nectar andina jugo nectar damasco botella 1,5 litros x pack 6 unidades",Jugos,1.0,botella,andina,nectar,,,,,6.0,,,,damasco,,,
969733,jugo nectar watt's durazno tetra 200 cc 3 unidades,,0.6,,,,,,,,,,,,,,,
969752,jugo nectar watt's pina tetra 200 cc 3 unidades,,0.6,,,,,,,,,,,,,,,
1027063,jugo nectar watt's naranja 200cc 6 unidades,Jugos,1.0,,watt´s,nectar,,,0.2,,6.0,,,,naranja,,,
1027068,jugo nectar watt's nectar pina 200cc 6 unidades,Jugos,1.0,,watt´s,nectar,,,0.2,,6.0,,,,piña,,,
969935,"jugo nectar yuz damasco 1,5 l 6 unidades",Jugos,1.0,,yuz,nectar,,,1.5,,6.0,,,,damasco,,,
969729,jugo nectar watt's damasco tetra 200 cc 3 unidades,,0.6,,,,,,,,,,,,,,,
969749,jugo nectar watt's pera 200 cc 3 unidades,,0.4,,,,,,,,,,,,,,,
1039098,jugo nectar colun damasco 200 cc unidad,Yogurt,1.0,,colun,,,,0.2,,,,,,damasco,,,
969373,jugo nectar sprim damasco wedge 190 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
1102459,jugo nectar colun naranja 200 cc unidad,Jugos,1.0,,colun,nectar,,,0.2,,,,,,naranja,,,
969980,jugo nectar yuz durazno 200 cc 6 unidades,,0.8,,,,,,,,,,,,,,,
969745,jugo nectar watt's manzana 200 cc unidad,Jugos,1.0,,watt´s,nectar,,,0.2,,,,,,manzana,,,
969985,jugo nectar yuz manzana 200 cc 6 unidades,,0.8,,,,,,,,,,,,,,,
969990,jugo nectar yuz naranja 200 cc 6 unidades,,0.8,,,,,,,,,,,,,,,
969994,jugo nectar yuz pina 200 cc 6 unidades,,0.8,,,,,,,,,,,,,,,
1113247,jugo nectar colun manzana 1 litro 1 l,Jugos,1.0,,colun,nectar,,,1.0,,,,,,manzana,,,
1102458,jugo nectar colun durazno 200 cc unidad,Jugos,1.0,,colun,nectar,,,0.2,,,,,,durazno,,,
1102460,jugo nectar colun pina 200 cc unidad,Jugos,1.0,,colun,nectar,,,0.2,,,,,,piña,,,
969737,jugo nectar watt's manzana tetra 200 cc 3 unidades,,0.6,,,,,,,,,,,,,,,
1145226,jugo nectar regimel sabor naranja 38 calorias por envase sin azucar anadida 200 cc unidad,Jugos,1.0,,regimel,nectar,,,0.2,,,,,,naranja,,,
1164006,jugo nectar watts naranja light 200cc 6 unidades,Jugos,1.0,,,nectar,,,0.2,,6.0,,light,,naranja,,,
969375,jugo nectar sprim manzana wedge 190 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
969377,jugo nectar sprim pina wedge 190 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
1022363,jugo nectar soprole pina 200 cc 30  unidades,,0.4,,,,,,,,,,,,,,,
966277,jugo nectar andina naranja boca ancha 300 cc unidad,Jugos,1.0,,andina,nectar,,,0.3,,,,,,naranja,,,
969374,jugo nectar sprim durazno wedge 190 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
969739,jugo nectar watt's naranja botella 15 l 6 unidades,Jugos,1.0,botella,watt´s,nectar,,,15.0,,6.0,,,,naranja,,,
966278,jugo nectar andina naranja desechable 15 l 6 unidades,Jugos,1.0,,andina,nectar,,,15.0,,6.0,,,,naranja,,,
969988,jugo nectar yuz naranja 15 l 6 unidades,Jugos,1.0,,yuz,nectar,,,15.0,,6.0,,,,naranja,,,
1022516,jugo nectar   sabor naranja 15 litros  3 unidades,,0.8,,,,,,,,,,,,,,,
969981,jugo nectar yuz frutifrutilla 200 cc 6 unidades,,0.6,,,,,,,,,,,,,,,
966808,jugo nectar colun damasco 1 l,Yogurt,1.0,,colun,,,,1.0,,,,,,damasco,,,
1027058,jugo nectar andina damasco light boca ancha 300cc 15 unidades,Jugos,1.0,,andina,nectar,,,0.3,,15.0,,light,,damasco,,,
1027060,jugo nectar andina durazno boca ancha 300cc 15 unidades,Jugos,1.0,,andina,nectar,,,0.3,,15.0,,,,durazno,,,
1027067,jugo nectar andina pina boca ancha 300cc 15 unidades,Jugos,1.0,,andina,nectar,,,0.3,,15.0,,,,piña,,,
969675,jugo nectar vivo durazno plus con l teanina 190 ml 6 unidades,,0.8,,,,,,,,,,,,,,,
1145228,jugo nectar regimel sabor pera 28 calorias por envase sin azucar anadida 200 cc unidad,Jugos,1.0,,regimel,nectar,,,0.2,,,,,,pera,,,
1022515,jugo nectar watt's naranja  15 l 3 unidades,Jugos,1.0,,watt´s,nectar,,,15.0,,3.0,,,,naranja,,,
1333101,jugo nectar andina nutridefensas durazno 200 cc 6 unidades,,0.6,,,,,,,,,,,,,,,
1333102,jugo nectar andina nutridefensas pina 200 cc 6 unidades,,0.6,,,,,,,,,,,,,,,
1333164,jugo nectar andina nutridefensas manzana 200 cc 6 unidades,,0.6,,,,,,,,,,,,,,,
1034858,jugo nectar sprim sabor manzana  24 unidades,,0.8,,,,,,,,,,,,,,,
969734,jugo nectar watt's mango 200 cc 3 unidades,,0.4,,,,,,,,,,,,,,,
1270323,jugo nectar yuz durazno 200 cc 24 unidades,,0.8,,,,,,,,,,,,,,,
1270325,jugo nectar yuz manzana 200 cc 24 unidades,,0.8,,,,,,,,,,,,,,,
969760,jugo nectar watt's tutti arandano 15 l 6 unidades,Jugos,1.0,,watt´s,nectar,,,15.0,,6.0,,,,arandano,,,
969761,jugo nectar watt's tutti kiwi botella 15 l 6 unidades,Jugos,1.0,botella,watt´s,nectar,,,15.0,,6.0,,,,,,,
1022193,jugo nectar watt's tuttifrutilla 15litros 6 unidades,Jugos,1.0,,watt´s,nectar,,,,,6.0,,,,tuttifrutilla,,,
969376,jugo nectar sprim mulifrut wedge 190 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
1270302,jugo nectar yuz multifruta 200 cc 24 unidades,,0.6,,,,,,,,,,,,,,,
1040372,jugo nectar colun manzana 200 cc unidad,Jugos,1.0,,colun,nectar,,,0.2,,,,,,manzana,,,
969743,jugo nectar watt's damasco botella 15 l unidad,Jugos,1.0,botella,watt´s,nectar,,,15.0,,,,,,damasco,,,
1270321,jugo nectar yuz pina 200 cc 24 unidades,,0.8,,,,,,,,,,,,,,,
969936,jugo nectar yuz damasco 200 cc 6 unidades,,0.6,,,,,,,,,,,,,,,
1027064,jugo nectar andina naranja boca ancha 300cc 15 unidades,Jugos,1.0,,andina,nectar,,,0.3,,15.0,,,,naranja,,,
969732,jugo nectar watt's durazno c/tapa 1 l unidad,Jugos,1.0,,watt´s,nectar,,,1.0,,,,,,durazno,,,
1145227,jugo nectar regimel sabor ciruela 32 calorias por envase sin azucar anadida 200 cc unidad,Jugos,1.0,,regimel,nectar,,,0.2,,,,,,ciruela,,,
969677,jugo nectar vivo naranja plus con aloe vera 190 ml 6 unidades,,0.8,,,,,,,,,,,,,,,
969744,jugo nectar watt's durazno 200 cc unidad,Jugos,1.0,,watt´s,nectar,,,0.2,,,,,,durazno,,,
969758,jugo nectar watt's tutifrutilla 1 l unidad,Jugos,1.0,,watt´s,nectar,,,1.0,,,,,,,,,
1285237,jugo nectar soprole pina mini 200 cc 6 unidades,,0.4,,,,,,,,,,,,,,,
969979,jugo nectar yuz durazno 200 cc 4 unidades,,0.8,,,,,,,,,,,,,,,
969984,jugo nectar yuz manzana 200 cc 4 unidades,,0.8,,,,,,,,,,,,,,,
1032878,jugo nectar vivo nectar durazno 190 ml 24 unidades,Jugos,1.0,,vivo,nectar,,,0.19,,24.0,,,,durazno,,,
969987,jugo nectar yuz naranja 1 l 6 unidades,Jugos,1.0,,yuz,nectar,,,1.0,,6.0,,,,naranja,,,
1270320,jugo nectar yuz naranja 200 cc 24 unidades,,0.8,,,,,,,,,,,,,,,
1270324,jugo nectar yuz damasco 200 cc 24 unidades,,0.6,,,,,,,,,,,,,,,
1270297,jugo nectar yuz frutifrutilla 200 cc 24 unidades,,0.6,,,,,,,,,,,,,,,
969672,jugo nectar vivo berries plus con antioxidantes naturales 190ml 6 unidades,,0.6,,,,,,,,,,,,,,,
969983,"jugo nectar yuz manzana 1,5 l 6 unidades",Jugos,1.0,,yuz,nectar,,,1.5,,6.0,,,,manzana,,,
969982,"jugo nectar yuz mango 1,5 l 6 unidades",Jugos,1.0,,yuz,nectar,,,1.5,,6.0,,,,mango,,,
1270303,jugo nectar yuz naranja/platano 200 cc 24 unidades,,0.8,,,,,,,,,,,,,,,
1293220,jugo nectar andina naranja 200 cc 6 unidades,,0.6,,,,,,,,,,,,,,,
1293222,jugo nectar andina manzana 200 cc 6 unidades,,0.6,,,,,,,,,,,,,,,
1028631,jugo nectar soprole durazno 200 cc 24 unidades,,0.4,,,,,,,,,,,,,,,
1022519,jugo nectar colun naranja 200 cc 5 unidades,,0.4,,,,,,,,,,,,,,,
1021652,jugo nectar colun manzana 200 cc 6 unidades,,0.4,,,,,,,,,,,,,,,
